filename,width,height,class,xmin,ymin,xmax,ymax
beagle_189.jpg,345,500,dog,152,300,216,359
beagle_190.jpg,500,290,dog,209,123,265,172
beagle_191.jpg,333,500,dog,30,197,178,328
beagle_192.jpg,500,334,dog,158,68,373,226
beagle_193.jpg,500,375,dog,212,153,342,247
beagle_194.jpg,500,333,dog,49,1,364,274
Bengal_10.jpg,500,375,cat,315,60,446,219
Bengal_100.jpg,500,333,cat,180,19,334,181
Bengal_101.jpg,500,455,cat,358,101,498,241
Bengal_102.jpg,334,500,cat,67,18,185,166
Bengal_103.jpg,500,371,cat,177,9,361,240
Bengal_104.jpg,500,463,cat,95,20,279,244
Bengal_105.jpg,500,466,cat,49,125,111,168
Bengal_105.jpg,500,466,cat,397,103,451,132
Bengal_106.jpg,500,320,cat,242,61,335,179
Bengal_107.jpg,500,335,cat,254,39,350,140
Bengal_108.jpg,500,375,cat,108,29,262,215
Bengal_109.jpg,500,334,cat,231,12,401,187
Bengal_11.jpg,500,336,cat,69,74,188,186
Bengal_110.jpg,500,332,cat,178,21,344,233
Bengal_112.jpg,500,436,cat,72,20,201,162
Bengal_113.jpg,500,500,cat,238,21,348,137
Bengal_114.jpg,500,375,cat,21,32,201,222
Bengal_115.jpg,333,500,cat,146,16,284,153
Bengal_116.jpg,500,230,cat,16,26,132,150
Bengal_117.jpg,500,332,cat,195,34,285,129
Bengal_118.jpg,375,500,cat,95,112,167,156
Bengal_119.jpg,356,500,cat,127,38,298,229
Bengal_12.jpg,500,335,cat,28,34,210,239
Bengal_120.jpg,500,375,cat,141,124,241,217
Bengal_121.jpg,500,375,cat,251,53,450,196
Bengal_122.jpg,500,333,cat,34,46,189,219
Bengal_123.jpg,500,335,cat,220,139,286,226
Bengal_124.jpg,500,371,cat,52,47,147,153
Bengal_125.jpg,500,332,cat,256,27,357,144
Bengal_126.jpg,500,374,cat,77,94,190,187
Bengal_127.jpg,500,372,cat,115,14,204,122
Bengal_128.jpg,500,334,cat,333,100,499,277
Bengal_129.jpg,500,281,cat,1,67,281,281
Bengal_13.jpg,500,256,cat,87,109,130,164
Bengal_130.jpg,500,375,cat,350,37,473,164
Bengal_131.jpg,300,202,cat,96,22,135,66
Bengal_132.jpg,300,300,cat,20,8,90,87
Bengal_133.jpg,300,200,cat,46,59,107,111
Bengal_134.jpg,300,225,cat,104,19,240,165
Bengal_135.jpg,300,145,cat,18,17,71,80
Bengal_136.jpg,300,200,cat,154,48,206,97
Bengal_137.jpg,300,225,cat,145,24,247,132
Bengal_138.jpg,300,297,cat,47,1,222,191
Bengal_139.jpg,300,225,cat,35,1,203,164
Bengal_14.jpg,500,333,cat,121,28,349,281
Bengal_140.jpg,300,163,cat,31,10,87,65
Bengal_141.jpg,300,263,cat,15,145,74,206
Bengal_142.jpg,300,225,cat,168,26,272,124
Bengal_143.jpg,300,225,cat,70,1,228,143
Bengal_144.jpg,300,225,cat,82,32,139,91
Bengal_145.jpg,300,225,cat,129,52,191,119
Bengal_146.jpg,200,200,cat,20,30,161,172
Bengal_147.jpg,225,300,cat,15,22,187,211
Bengal_148.jpg,300,200,cat,70,1,243,172
Bengal_149.jpg,300,225,cat,51,1,239,141
Bengal_15.jpg,500,333,cat,125,93,324,254
Bengal_150.jpg,200,179,cat,1,73,110,178
Bengal_151.jpg,300,225,cat,53,20,149,125
Bengal_152.jpg,300,225,cat,84,8,271,209
Bengal_153.jpg,300,225,cat,145,52,191,110
Bengal_154.jpg,200,300,cat,32,54,151,185
Bengal_155.jpg,225,300,cat,26,68,205,259
Bengal_156.jpg,300,263,cat,39,15,150,136
Bengal_157.jpg,262,246,cat,28,28,237,231
Bengal_158.jpg,300,225,cat,109,7,151,57
Bengal_159.jpg,300,225,cat,142,1,190,48
Bengal_16.jpg,500,333,cat,112,14,393,298
Bengal_160.jpg,296,300,cat,68,1,228,190
Bengal_161.jpg,300,225,cat,183,71,239,124
Bengal_162.jpg,300,225,cat,195,49,248,107
Bengal_163.jpg,300,225,cat,154,50,216,112
Bengal_164.jpg,300,225,cat,89,1,291,151
Bengal_165.jpg,277,300,cat,51,24,113,108
Bengal_166.jpg,225,300,cat,65,35,163,143
Bengal_167.jpg,300,225,cat,74,18,237,200
Bengal_168.jpg,300,225,cat,55,49,164,171
Bengal_169.jpg,300,225,cat,12,16,78,88
Bengal_17.jpg,500,375,cat,331,91,408,172
Bengal_170.jpg,225,300,cat,114,42,175,107
Bengal_171.jpg,300,225,cat,93,28,232,178
Bengal_172.jpg,300,269,cat,60,90,122,159
Bengal_173.jpg,300,182,cat,17,11,70,67
Bengal_174.jpg,271,300,cat,91,5,179,96
Bengal_176.jpg,300,225,cat,71,1,182,109
Bengal_177.jpg,225,300,cat,67,110,113,157
Bengal_178.jpg,300,225,cat,64,17,157,111
Bengal_179.jpg,300,225,cat,128,22,238,126
Bengal_18.jpg,500,333,cat,213,42,315,168
Bengal_180.jpg,300,238,cat,223,77,285,145
Bengal_182.jpg,625,566,cat,144,1,464,338
Bengal_183.jpg,350,300,cat,37,61,125,153
Bengal_184.jpg,398,306,cat,238,84,302,151
Bengal_185.jpg,700,475,cat,49,66,242,233
Bengal_186.jpg,470,300,cat,46,22,301,291
Bengal_187.jpg,387,258,cat,216,9,315,118
Bengal_188.jpg,450,325,cat,47,1,229,158
Bengal_189.jpg,320,240,cat,212,86,289,176
Bengal_190.jpg,668,500,cat,204,145,286,231
Bengal_191.jpg,500,375,cat,188,24,296,140
Birman_10.jpg,500,330,cat,45,103,194,225
Birman_100.jpg,500,334,cat,88,1,305,211
Birman_101.jpg,500,375,cat,169,74,333,212
Birman_102.jpg,332,500,cat,115,81,252,219
Birman_103.jpg,500,335,cat,135,33,331,217
Birman_104.jpg,357,500,cat,138,73,225,176
Birman_105.jpg,500,333,cat,222,41,346,171
Birman_106.jpg,500,375,cat,226,6,335,118
Birman_107.jpg,500,334,cat,145,35,376,252
Birman_108.jpg,500,393,cat,190,23,422,248
Birman_109.jpg,355,500,cat,23,85,353,414
Birman_11.jpg,500,375,cat,193,41,317,146
Birman_110.jpg,500,375,cat,219,26,426,225
Birman_111.jpg,500,333,cat,129,27,359,248
Birman_112.jpg,500,375,cat,137,19,479,331
Birman_113.jpg,500,376,cat,108,41,289,194
Birman_114.jpg,500,376,cat,68,2,423,342
Birman_115.jpg,500,358,cat,64,68,214,224
Birman_116.jpg,333,500,cat,145,127,296,289
Birman_117.jpg,500,383,cat,129,7,410,273
Birman_118.jpg,375,500,cat,49,35,317,320
Birman_119.jpg,500,375,cat,152,80,338,246
Birman_12.jpg,500,334,cat,125,71,354,280
Birman_120.jpg,500,375,cat,80,47,368,290
Birman_121.jpg,500,333,cat,158,13,413,241
Birman_122.jpg,500,334,cat,144,27,352,232
Birman_123.jpg,500,333,cat,191,53,405,226
Birman_124.jpg,500,333,cat,251,1,459,210
Birman_125.jpg,334,500,cat,1,1,253,283
Birman_126.jpg,334,500,cat,78,135,180,239
Birman_127.jpg,500,375,cat,229,17,471,259
Birman_128.jpg,500,375,cat,224,103,366,234
Birman_129.jpg,500,375,cat,185,84,315,236
Birman_13.jpg,500,333,cat,231,1,411,162
Birman_130.jpg,500,344,cat,75,23,228,171
Birman_131.jpg,500,332,cat,157,46,311,206
Birman_132.jpg,500,343,cat,225,8,402,217
Birman_133.jpg,500,375,cat,156,158,226,228
Birman_134.jpg,375,500,cat,103,238,267,425
Birman_135.jpg,375,500,cat,64,61,257,239
Birman_136.jpg,500,379,cat,303,40,398,126
Birman_137.jpg,500,333,cat,220,185,273,239
Birman_138.jpg,332,500,cat,38,1,284,232
Birman_139.jpg,362,500,cat,84,1,242,182
Birman_14.jpg,375,500,cat,82,134,236,299
Birman_140.jpg,500,333,cat,46,67,232,226
Birman_141.jpg,500,333,cat,308,92,406,202
Birman_142.jpg,500,333,cat,233,62,435,249
Birman_143.jpg,500,333,cat,172,80,381,267
Birman_144.jpg,500,375,cat,252,27,386,145
Birman_145.jpg,500,375,cat,225,147,314,242
Birman_146.jpg,500,375,cat,190,14,260,91
Birman_147.jpg,500,332,cat,276,89,365,190
Birman_148.jpg,500,320,cat,97,28,229,195
Birman_149.jpg,332,500,cat,54,97,286,329
Birman_15.jpg,281,500,cat,28,155,230,352
Birman_150.jpg,500,335,cat,151,22,365,236
Birman_151.jpg,375,500,cat,195,103,307,221
Birman_152.jpg,500,339,cat,113,39,371,267
Birman_153.jpg,500,407,cat,59,42,381,343
Birman_154.jpg,375,500,cat,135,66,268,193
Birman_155.jpg,500,333,cat,224,93,403,280
Birman_156.jpg,500,375,cat,258,33,392,166
Birman_157.jpg,500,500,cat,42,15,473,460
Birman_158.jpg,362,500,cat,142,235,211,301
Birman_159.jpg,500,333,cat,181,13,407,226
Birman_16.jpg,500,333,cat,65,16,294,221
Birman_160.jpg,500,334,cat,133,3,368,250
Birman_161.jpg,500,335,cat,139,79,239,188
Birman_162.jpg,334,500,cat,45,49,256,227
Birman_163.jpg,500,334,cat,120,45,312,264
Birman_164.jpg,352,319,cat,45,10,315,309
Birman_165.jpg,500,375,cat,116,1,431,276
Birman_166.jpg,500,333,cat,183,43,305,164
Birman_167.jpg,500,375,cat,192,63,314,176
Birman_168.jpg,500,333,cat,42,56,210,193
Birman_169.jpg,333,500,cat,53,68,241,241
Birman_17.jpg,359,500,cat,118,10,292,217
Birman_170.jpg,500,332,cat,111,8,361,250
Birman_171.jpg,400,500,cat,107,30,279,203
Birman_172.jpg,500,375,cat,237,2,392,150
Birman_173.jpg,500,333,cat,207,6,314,112
Birman_174.jpg,500,375,cat,244,95,351,190
Birman_175.jpg,500,334,cat,112,33,392,275
Birman_176.jpg,500,333,cat,192,62,336,195
Birman_177.jpg,500,375,cat,162,72,252,156
Birman_178.jpg,375,500,cat,35,133,110,208
Birman_179.jpg,500,375,cat,203,117,284,198
Birman_18.jpg,500,408,cat,233,1,435,195
Birman_180.jpg,500,375,cat,202,150,252,201
Birman_181.jpg,500,333,cat,153,14,416,257
Birman_182.jpg,500,333,cat,129,24,352,263
Birman_183.jpg,500,333,cat,104,1,350,257
Birman_184.jpg,500,375,cat,114,31,439,337
Birman_185.jpg,500,334,cat,225,50,428,244
Birman_186.jpg,500,333,cat,267,51,364,149
Birman_187.jpg,500,334,cat,151,68,315,212
Birman_188.jpg,334,500,cat,69,74,220,209
Birman_189.jpg,500,334,cat,169,56,348,213
Birman_190.jpg,500,333,cat,113,83,244,214
Bombay_1.jpg,183,275,cat,93,43,151,99
Bombay_10.jpg,500,375,cat,150,1,348,222
Bombay_100.jpg,300,284,cat,29,6,245,209
Bombay_101.jpg,450,320,cat,179,8,317,150
Bombay_102.jpg,300,225,cat,190,27,245,91
Bombay_103.jpg,114,143,cat,60,2,109,54
Bombay_104.jpg,167,250,cat,11,17,94,99
Bombay_105.jpg,750,498,cat,262,30,516,295
Bombay_106.jpg,167,250,cat,33,32,106,118
Bombay_107.jpg,300,225,cat,84,17,225,160
Bombay_108.jpg,400,267,cat,230,21,300,94
Bombay_109.jpg,292,208,cat,197,19,276,96
Bombay_11.jpg,300,284,cat,29,5,246,211
Bombay_110.jpg,750,1125,cat,384,230,610,470
Bombay_111.jpg,604,453,cat,221,82,467,280
Bombay_112.jpg,190,168,cat,126,32,175,86
Bombay_113.jpg,473,568,cat,20,10,176,169
Bombay_114.jpg,500,330,cat,114,70,199,151
Bombay_115.jpg,600,428,cat,44,87,234,335
Bombay_116.jpg,205,320,cat,4,40,111,154
Bombay_117.jpg,300,225,cat,76,28,157,112
Bombay_118.jpg,300,157,cat,23,11,92,82
Bombay_119.jpg,375,500,cat,85,24,327,243
Bombay_12.jpg,500,417,cat,131,60,430,315
Bombay_120.jpg,140,134,cat,11,11,95,96
Bombay_121.jpg,300,209,cat,158,40,240,135
Bombay_122.jpg,500,375,cat,27,152,94,209
Bombay_123.jpg,360,269,cat,181,62,348,212
Bombay_125.jpg,448,300,cat,159,7,330,194
Bombay_126.jpg,297,225,cat,31,59,135,151
Bombay_127.jpg,234,350,cat,51,79,215,228
Bombay_128.jpg,600,870,cat,82,136,234,318
Bombay_129.jpg,438,590,cat,176,33,367,262
Bombay_13.jpg,320,240,cat,209,52,317,158
Bombay_130.jpg,310,271,cat,170,16,248,87
Bombay_131.jpg,300,293,cat,79,14,244,211
Bombay_132.jpg,600,450,cat,167,36,449,322
Bombay_133.jpg,360,305,cat,58,13,162,134
Bombay_134.jpg,290,344,cat,128,42,209,132
Bombay_135.jpg,577,384,cat,299,48,367,124
Bombay_136.jpg,200,182,cat,72,3,154,98
Bombay_137.jpg,500,375,cat,189,62,324,203
Bombay_138.jpg,909,600,cat,240,55,659,473
Bombay_139.jpg,450,297,cat,102,62,180,135
Bombay_14.jpg,200,172,cat,104,9,138,46
Bombay_140.jpg,1725,1600,cat,608,73,1398,886
Bombay_141.jpg,333,500,cat,58,103,333,369
Bombay_143.jpg,500,385,cat,175,54,404,288
Bombay_144.jpg,321,250,cat,226,1,303,87
Bombay_145.jpg,500,337,cat,297,24,478,185
Bombay_146.jpg,220,165,cat,21,55,68,112
Bombay_148.jpg,500,375,cat,351,49,436,141
Bombay_15.jpg,260,248,cat,25,9,208,183
Bombay_150.jpg,200,182,cat,70,4,154,97
Bombay_151.jpg,800,600,cat,267,8,570,315
Bombay_152.jpg,640,439,cat,364,98,582,320
Bombay_153.jpg,400,290,cat,225,65,327,172
Bombay_154.jpg,350,467,cat,86,57,245,215
Bombay_155.jpg,300,200,cat,162,9,217,64
Bombay_156.jpg,500,359,cat,87,11,402,339
Bombay_157.jpg,704,849,cat,34,17,262,253
Bombay_158.jpg,500,479,cat,203,30,425,257
Bombay_159.jpg,184,250,cat,15,43,83,107
Bombay_16.jpg,500,343,cat,74,1,385,260
Bombay_160.jpg,174,175,cat,23,45,75,109
Bombay_161.jpg,500,375,cat,187,1,380,214
Bombay_162.jpg,360,308,cat,93,55,268,198
Bombay_163.jpg,415,500,cat,105,32,285,211
Bombay_164.jpg,297,300,cat,74,4,289,220
Bombay_166.jpg,600,600,cat,315,9,497,182
Bombay_167.jpg,500,486,cat,120,11,459,369
Bombay_168.jpg,500,375,cat,196,136,304,270
Bombay_169.jpg,500,333,cat,110,1,410,296
Bombay_170.jpg,519,287,cat,230,38,368,147
Bombay_171.jpg,144,108,cat,27,12,67,45
Bombay_172.jpg,428,438,cat,302,10,418,141
Bombay_173.jpg,334,500,cat,135,104,253,225
Bombay_174.jpg,404,500,cat,216,50,368,201
Bombay_175.jpg,1152,864,cat,528,157,865,488
Bombay_176.jpg,438,500,cat,127,31,396,301
Bombay_177.jpg,157,202,cat,84,38,134,86
Bombay_178.jpg,480,406,cat,96,8,219,136
Bombay_179.jpg,415,500,cat,97,49,345,284
Bombay_18.jpg,254,380,cat,22,69,105,157
Bombay_180.jpg,373,286,cat,199,49,308,162
Bombay_181.jpg,300,225,cat,66,1,192,135
Bombay_182.jpg,455,303,cat,122,11,197,90
Bombay_183.jpg,500,333,cat,214,1,406,198
Bombay_184.jpg,500,425,cat,210,120,327,245
Bombay_185.jpg,300,225,cat,98,25,175,95
Bombay_186.jpg,250,292,cat,30,54,220,246
Bombay_188.jpg,300,225,cat,48,39,96,87
Bombay_189.jpg,297,300,cat,69,4,288,233
Bombay_19.jpg,420,315,cat,117,25,314,227
Bombay_190.jpg,300,225,cat,99,25,175,98
Bombay_191.jpg,300,225,cat,37,44,175,189
Bombay_192.jpg,300,284,cat,29,5,247,208
Bombay_193.jpg,300,225,cat,96,16,196,128
Bombay_194.jpg,300,282,cat,23,1,217,207
Bombay_198.jpg,300,225,cat,61,1,248,200
boxer_10.jpg,500,375,dog,135,41,373,311
boxer_100.jpg,500,332,dog,63,52,213,170
boxer_101.jpg,446,500,dog,6,12,442,450
boxer_102.jpg,500,375,dog,90,24,414,326
boxer_103.jpg,500,375,dog,157,88,319,251
boxer_104.jpg,500,375,dog,190,47,320,158
boxer_105.jpg,500,375,dog,230,112,371,229
boxer_106.jpg,500,375,dog,183,56,279,143
boxer_107.jpg,417,500,dog,1,15,395,417
boxer_108.jpg,375,500,dog,92,62,363,295
boxer_109.jpg,375,500,dog,85,48,288,239
boxer_11.jpg,375,500,dog,1,65,371,435
boxer_110.jpg,375,500,dog,68,32,316,258
boxer_111.jpg,500,333,dog,116,1,321,239
boxer_112.jpg,500,333,dog,206,49,365,201
boxer_113.jpg,332,500,dog,18,76,264,311
boxer_114.jpg,354,500,dog,47,49,240,229
boxer_115.jpg,500,375,dog,127,66,391,297
boxer_116.jpg,500,346,dog,186,68,281,139
boxer_117.jpg,500,333,dog,205,25,318,113
boxer_118.jpg,500,375,dog,145,105,196,169
boxer_119.jpg,500,333,dog,211,131,276,195
boxer_12.jpg,500,375,dog,1,9,389,327
boxer_120.jpg,500,333,dog,249,135,302,198
boxer_121.jpg,500,333,dog,248,143,276,165
boxer_122.jpg,500,333,dog,273,142,309,185
boxer_123.jpg,500,333,dog,205,185,241,231
boxer_124.jpg,500,333,dog,232,161,259,189
boxer_125.jpg,500,333,dog,256,110,340,193
boxer_126.jpg,500,309,dog,169,6,377,212
boxer_127.jpg,500,333,dog,329,108,415,182
boxer_128.jpg,500,333,dog,87,205,174,311
boxer_129.jpg,500,333,dog,229,128,289,177
boxer_13.jpg,333,500,dog,125,92,236,211
boxer_130.jpg,500,375,dog,95,1,390,245
boxer_131.jpg,333,500,dog,36,40,192,216
boxer_132.jpg,500,309,dog,193,37,414,261
boxer_133.jpg,500,368,dog,102,104,344,278
boxer_134.jpg,375,500,dog,17,82,291,375
boxer_135.jpg,500,375,dog,86,9,412,308
boxer_136.jpg,375,500,dog,63,266,162,352
boxer_137.jpg,500,375,dog,87,51,366,302
boxer_138.jpg,375,500,dog,44,49,269,236
boxer_139.jpg,500,375,dog,175,158,279,282
boxer_14.jpg,500,333,dog,240,77,353,186
boxer_140.jpg,500,375,dog,92,65,340,278
boxer_141.jpg,500,309,dog,89,49,292,172
boxer_142.jpg,500,375,dog,165,114,343,258
boxer_143.jpg,500,375,dog,56,32,391,321
boxer_144.jpg,500,375,dog,121,54,235,146
boxer_145.jpg,334,500,dog,178,167,290,275
boxer_146.jpg,500,333,dog,146,1,436,258
boxer_147.jpg,500,375,dog,91,1,370,332
boxer_148.jpg,500,333,dog,158,57,337,236
boxer_149.jpg,500,375,dog,176,107,276,241
boxer_15.jpg,500,333,dog,193,45,377,262
boxer_150.jpg,500,375,dog,220,112,300,278
boxer_151.jpg,500,333,dog,188,44,367,259
boxer_152.jpg,375,500,dog,19,55,361,437
boxer_153.jpg,500,300,dog,117,1,347,251
boxer_154.jpg,333,500,dog,156,105,257,211
boxer_155.jpg,500,333,dog,4,1,307,267
boxer_156.jpg,358,500,dog,61,99,357,440
boxer_157.jpg,333,500,dog,33,27,244,281
boxer_158.jpg,333,500,dog,1,31,333,486
boxer_159.jpg,500,335,dog,200,30,424,238
boxer_16.jpg,357,500,dog,114,120,275,268
boxer_160.jpg,394,491,dog,128,39,259,154
boxer_161.jpg,500,385,dog,193,150,250,200
boxer_162.jpg,400,500,dog,124,92,249,202
boxer_163.jpg,500,375,dog,144,110,326,267
boxer_164.jpg,500,333,dog,124,37,243,131
boxer_165.jpg,334,500,dog,125,88,278,225
boxer_166.jpg,334,500,dog,143,89,289,231
boxer_167.jpg,500,328,dog,37,26,286,292
boxer_168.jpg,500,334,dog,70,1,367,269
boxer_169.jpg,500,333,dog,286,95,379,201
boxer_17.jpg,400,500,dog,122,59,375,309
boxer_170.jpg,333,500,dog,154,8,312,182
boxer_171.jpg,500,333,dog,141,84,336,270
boxer_172.jpg,400,500,dog,124,104,248,202
boxer_173.jpg,375,500,dog,152,231,209,289
boxer_174.jpg,500,333,dog,107,4,341,231
boxer_175.jpg,500,333,dog,232,44,308,112
boxer_176.jpg,500,323,dog,252,72,450,232
boxer_177.jpg,500,333,dog,142,1,436,305
boxer_178.jpg,500,333,dog,144,23,385,266
boxer_179.jpg,500,333,dog,141,17,382,286
boxer_18.jpg,500,333,dog,347,112,410,180
boxer_180.jpg,500,333,dog,179,28,393,219
boxer_181.jpg,500,333,dog,259,8,362,112
boxer_182.jpg,500,435,dog,152,182,226,248
boxer_183.jpg,500,375,dog,190,80,327,177
boxer_184.jpg,500,291,dog,100,91,270,202
boxer_185.jpg,500,281,dog,176,51,339,182
boxer_186.jpg,500,281,dog,202,88,322,254
boxer_187.jpg,500,334,dog,212,39,455,248
boxer_188.jpg,500,332,dog,103,53,408,314
boxer_189.jpg,386,500,dog,64,33,251,285
boxer_190.jpg,500,333,dog,93,16,409,327
British_Shorthair_10.jpg,233,350,cat,83,29,197,142
British_Shorthair_100.jpg,500,332,cat,201,60,348,213
British_Shorthair_101.jpg,500,333,cat,261,87,371,196
British_Shorthair_102.jpg,500,333,cat,203,7,343,159
British_Shorthair_103.jpg,500,333,cat,108,149,199,229
British_Shorthair_104.jpg,333,500,cat,70,21,331,282
British_Shorthair_105.jpg,500,333,cat,173,10,374,208
British_Shorthair_106.jpg,500,375,cat,203,59,375,223
British_Shorthair_107.jpg,500,333,cat,214,27,324,128
British_Shorthair_108.jpg,333,500,cat,99,33,239,179
British_Shorthair_109.jpg,500,375,cat,114,12,449,290
British_Shorthair_110.jpg,500,333,cat,126,40,411,256
British_Shorthair_111.jpg,375,500,cat,20,9,262,245
British_Shorthair_112.jpg,500,375,cat,185,51,325,184
British_Shorthair_113.jpg,457,500,cat,223,179,322,284
British_Shorthair_114.jpg,328,500,cat,70,77,324,319
British_Shorthair_115.jpg,423,500,cat,47,108,362,384
British_Shorthair_116.jpg,500,500,cat,131,80,432,366
British_Shorthair_117.jpg,500,375,cat,178,107,294,223
British_Shorthair_118.jpg,333,500,cat,74,49,285,294
British_Shorthair_119.jpg,500,375,cat,190,21,387,222
British_Shorthair_120.jpg,500,375,cat,162,70,363,218
British_Shorthair_121.jpg,375,500,cat,161,265,288,399
British_Shorthair_122.jpg,500,346,cat,130,56,281,223
British_Shorthair_123.jpg,500,375,cat,70,23,222,167
British_Shorthair_124.jpg,500,375,cat,264,17,403,152
British_Shorthair_125.jpg,500,334,cat,83,6,164,83
British_Shorthair_126.jpg,354,500,cat,54,97,191,227
British_Shorthair_127.jpg,322,500,cat,49,130,264,355
British_Shorthair_128.jpg,332,500,cat,85,141,243,300
British_Shorthair_129.jpg,375,500,cat,111,128,201,227
British_Shorthair_130.jpg,500,333,cat,135,30,378,243
British_Shorthair_133.jpg,500,335,cat,148,1,373,215
British_Shorthair_134.jpg,500,375,cat,165,5,343,184
British_Shorthair_135.jpg,465,500,cat,67,56,373,348
British_Shorthair_136.jpg,333,500,cat,43,154,211,313
British_Shorthair_137.jpg,333,500,cat,11,94,231,306
British_Shorthair_139.jpg,500,444,cat,75,36,448,382
British_Shorthair_140.jpg,500,333,cat,147,41,286,183
British_Shorthair_141.jpg,438,500,cat,23,9,325,315
British_Shorthair_144.jpg,500,375,cat,165,72,390,298
British_Shorthair_145.jpg,375,500,cat,37,71,261,281
British_Shorthair_148.jpg,500,281,cat,205,46,277,115
British_Shorthair_149.jpg,500,375,cat,119,26,353,217
British_Shorthair_15.jpg,600,434,cat,73,13,216,154
British_Shorthair_151.jpg,500,375,cat,177,73,248,146
British_Shorthair_153.jpg,500,335,cat,168,15,466,296
British_Shorthair_154.jpg,500,332,cat,210,1,362,139
British_Shorthair_155.jpg,375,500,cat,171,98,304,230
British_Shorthair_156.jpg,500,333,cat,190,44,345,196
British_Shorthair_157.jpg,375,500,cat,173,121,317,270
British_Shorthair_158.jpg,500,332,cat,156,45,348,231
British_Shorthair_159.jpg,500,333,cat,174,59,361,226
British_Shorthair_16.jpg,375,500,cat,1,1,374,392
British_Shorthair_160.jpg,500,333,cat,165,30,327,187
British_Shorthair_161.jpg,333,500,cat,51,50,294,318
British_Shorthair_162.jpg,500,335,cat,113,27,358,218
British_Shorthair_163.jpg,500,365,cat,257,84,336,174
British_Shorthair_164.jpg,500,375,cat,100,18,388,285
British_Shorthair_165.jpg,500,332,cat,255,41,386,162
British_Shorthair_166.jpg,333,500,cat,189,130,269,212
British_Shorthair_167.jpg,500,350,cat,182,33,409,253
British_Shorthair_168.jpg,333,500,cat,14,27,319,275
British_Shorthair_169.jpg,500,333,cat,186,94,279,190
British_Shorthair_17.jpg,500,332,cat,116,1,372,242
British_Shorthair_170.jpg,500,342,cat,131,30,393,264
British_Shorthair_172.jpg,500,335,cat,62,54,283,243
British_Shorthair_173.jpg,500,332,cat,187,34,329,174
British_Shorthair_174.jpg,500,375,cat,134,79,297,234
British_Shorthair_175.jpg,500,375,cat,184,64,379,265
British_Shorthair_176.jpg,500,375,cat,76,37,340,280
British_Shorthair_177.jpg,500,333,cat,201,22,314,136
British_Shorthair_178.jpg,500,336,cat,128,13,266,166
British_Shorthair_179.jpg,500,375,cat,276,5,404,138
British_Shorthair_18.jpg,500,332,cat,1,1,359,319
British_Shorthair_180.jpg,333,500,cat,83,119,240,301
British_Shorthair_181.jpg,333,500,cat,90,97,292,281
British_Shorthair_182.jpg,427,500,cat,71,58,357,305
British_Shorthair_183.jpg,375,500,cat,18,241,261,459
British_Shorthair_184.jpg,500,416,cat,76,34,303,272
British_Shorthair_185.jpg,500,334,cat,166,39,360,234
British_Shorthair_186.jpg,500,375,cat,148,33,349,245
British_Shorthair_187.jpg,332,500,cat,117,211,246,322
British_Shorthair_188.jpg,335,500,cat,98,29,318,251
British_Shorthair_189.jpg,425,500,cat,148,145,394,412
British_Shorthair_190.jpg,500,332,cat,152,1,464,260
British_Shorthair_193.jpg,500,332,cat,197,67,402,267
British_Shorthair_195.jpg,500,375,cat,93,89,312,271
British_Shorthair_196.jpg,333,500,cat,125,1,321,205
British_Shorthair_197.jpg,500,375,cat,128,5,359,248
British_Shorthair_198.jpg,500,375,cat,172,12,403,255
British_Shorthair_199.jpg,500,375,cat,100,9,313,221
British_Shorthair_200.jpg,500,332,cat,171,27,326,183
British_Shorthair_201.jpg,500,375,cat,168,32,375,189
British_Shorthair_203.jpg,500,375,cat,108,29,352,243
British_Shorthair_204.jpg,500,333,cat,244,1,500,264
British_Shorthair_205.jpg,385,500,cat,1,1,385,378
British_Shorthair_207.jpg,500,375,cat,82,39,261,216
British_Shorthair_209.jpg,500,419,cat,301,13,485,191
British_Shorthair_210.jpg,500,333,cat,206,103,321,221
chihuahua_10.jpg,500,333,dog,95,1,404,297
chihuahua_100.jpg,500,375,dog,95,20,299,290
chihuahua_101.jpg,500,334,dog,255,30,354,111
chihuahua_102.jpg,333,500,dog,19,28,238,277
chihuahua_103.jpg,375,500,dog,29,46,327,269
chihuahua_104.jpg,300,200,dog,132,1,239,123
chihuahua_105.jpg,205,300,dog,41,19,146,151
chihuahua_106.jpg,300,225,dog,120,21,168,72
chihuahua_107.jpg,300,225,dog,31,31,104,119
chihuahua_108.jpg,265,300,dog,34,1,259,205
chihuahua_109.jpg,300,225,dog,114,1,251,107
chihuahua_11.jpg,500,500,dog,37,17,452,431
chihuahua_110.jpg,300,225,dog,100,62,153,125
chihuahua_111.jpg,288,300,dog,154,46,225,155
chihuahua_112.jpg,225,300,dog,103,69,194,144
chihuahua_113.jpg,300,225,dog,120,46,200,139
chihuahua_114.jpg,300,220,dog,53,27,239,121
chihuahua_115.jpg,300,279,dog,84,17,223,138
chihuahua_116.jpg,219,300,dog,37,44,159,159
chihuahua_117.jpg,300,212,dog,70,17,145,94
chihuahua_118.jpg,300,289,dog,114,33,252,230
chihuahua_119.jpg,212,300,dog,49,24,156,144
chihuahua_12.jpg,500,375,dog,292,15,416,196
chihuahua_120.jpg,300,225,dog,69,13,172,112
chihuahua_121.jpg,250,245,dog,74,9,175,125
chihuahua_122.jpg,300,225,dog,98,17,213,136
chihuahua_123.jpg,300,200,dog,82,1,176,81
